key,scientificName,acceptedScientificName,taxonRank,infraspecificEpithet,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,eventDate,year,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordedBy,stateProvince,county,locality,issues,datasetKey,publishingOrgKey,license
2626105649,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-3.007984,-60.148389,31428.0,2012-06-16T07:13,2012.0,HUMAN_OBSERVATION,iNaturalist,Observations,43166095,scottisom,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6510145772,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-12.060639,-60.672583,,2011-01-26T00:00,2011.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,6818,Mariluce Rezende Messias,Rondônia,,,"['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6510352893,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-11.973292,-60.698872,,2011-01-24T00:00,2011.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,10729,Mariluce Rezende Messias,Rondônia,,,"['CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6510456961,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-9.861893,-58.2511127,,2011-02-28T00:00,2011.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,4295,Rogerio Vieira Rossi,Mato Grosso,,,"['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
1147132587,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-7.6375,-58.236944,,2011-07-27,2011.0,MACHINE_OBSERVATION,CLO,ML,165727,Michael G Harvey,Amazonas,,left bank Rio Juruena; 30 km SSW Barra de Sao Manoel,['COORDINATE_ROUNDED'],7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1,e2e717bf-551a-4917-bdc9-4fa0f342c530,http://creativecommons.org/publicdomain/zero/1.0/legalcode
6511049937,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-3.516667,-64.966667,,2011-07-25T00:00,2011.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,5310,Marcos De Souza Fialho,Amazonas,,,"['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6510849059,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-12.0040963,-60.6681428,,2011-08-01T00:00,2011.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,10729,Mariluce Rezende Messias,Rondônia,,,"['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6511151810,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-10.460917,-60.961944,,2011-08-02T00:00,2011.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,7959,ANA CRISTINA MENDES DE OLIVEIRA,Mato Grosso,,,"['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6510933643,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-8.027778,-68.069167,,2011-09-01T00:00,2011.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,5310,Marcos De Souza Fialho,Amazonas,,,"['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6510166855,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-8.703722,-62.320117,,2011-11-14T00:00,2011.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,6818,Mariluce Rezende Messias,Rondônia,,,"['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6511216306,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-8.6438819,-62.3666977,,2011-11-13T00:00,2011.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,10729,Mariluce Rezende Messias,Rondônia,,,"['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6510407904,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-8.198528,-64.058556,,2011-12-12T00:00,2011.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,6818,Mariluce Rezende Messias,Amazonas,,,"['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6511329858,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-8.2016409,-64.0594859,,2011-12-11T00:00,2011.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,10729,Mariluce Rezende Messias,Amazonas,,,"['COORDINATE_REPROJECTED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
4102650222,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-3.602689,-59.877624,31418.0,2010-04-15T15:14,2010.0,HUMAN_OBSERVATION,iNaturalist,Observations,157359496,Dr. Alexey Yakovlev,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
4103051905,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-3.626309,-59.982184,31418.0,2010-04-15T09:36,2010.0,HUMAN_OBSERVATION,iNaturalist,Observations,156947049,Dr. Alexey Yakovlev,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6510415630,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-8.888889,-63.111106,,2010-05-31T00:00,2010.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,7558,Maisa da Silva Araújo,Rondônia,,,"['CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6510891196,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-8.888889,-63.111106,,2010-05-20T00:00,2010.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,7558,Maisa da Silva Araújo,Rondônia,,,"['CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6511080944,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-8.888889,-63.111106,,2010-08-23T00:00,2010.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,7558,Maisa da Silva Araújo,Rondônia,,,"['CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6188501094,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-11.569479,-58.76833,31137.0,2010-10-30T09:11,2010.0,HUMAN_OBSERVATION,iNaturalist,Observations,346688486,Bioedilson,Mato Grosso,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
3988788582,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-11.064869,-61.273068,31158.0,2009-05-23T10:58,2009.0,HUMAN_OBSERVATION,iNaturalist,Observations,139020908,Paulo Henrique Bonavigo,Rondônia,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6510868958,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-8.7346,-63.876464,,2009-06-12T00:00,2009.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,7558,Maisa da Silva Araújo,Rondônia,,,"['CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
4075818316,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-2.647876,-60.607374,31434.0,2009-08-03T05:10,2009.0,HUMAN_OBSERVATION,iNaturalist,Observations,152128883,jpbuenorodrigues,Amazonas,,,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,http://creativecommons.org/licenses/by-nc/4.0/legalcode
5995533689,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-6.98,-58.36,,2008-03-11,2008.0,HUMAN_OBSERVATION,,Wildlife sounds - Land mammals,XC959854,Dante Buzzetti,,,"Rio Tapajós, Apuí, Amazonas",['CONTINENT_DERIVED_FROM_COORDINATES'],80f94317-a61f-477f-af06-037632ad6e3b,1f00d75c-f6fc-4224-a595-975e82d7689c,http://creativecommons.org/licenses/by-nc/4.0/legalcode
6510835024,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-12.968592,-38.500106,,2008-11-19T00:00,2008.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,3693,MARTA ADAMI,Bahia,,,"['CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
6511118688,"Lagothrix cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SPECIES,,-8.779392,-60.470017,,2008-11-03T00:00,2008.0,HUMAN_OBSERVATION,ICMBio,Dados de Pesquisa SISBio,6421,Daniel Pereira Munari,Amazonas,,,"['GEODETIC_DATUM_INVALID', 'GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'SCIENTIFIC_NAME_ID_NOT_FOUND', 'TAXON_ID_NOT_FOUND', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",ffe38a37-d659-4b1a-a935-5a5264e3cc0a,25be1cbb-af76-44ea-8ff3-074799790dce,http://creativecommons.org/licenses/by/4.0/legalcode
1316534072,"Lagothrix lagothricha lagothricha (Humboldt, 1812)","Lagothrix lagothricha lagothricha (Humboldt, 1812)",SUBSPECIES,lagothricha,1.075278,-69.513611,,2007,2007.0,HUMAN_OBSERVATION,ANDES,ANDES-PRIMATES,Primates267,Pablo R. Stevenson,Alto Río Negro,,,['COORDINATE_ROUNDED'],e307fa47-ae87-4fc9-a1a5-b1415adac8be,76513b28-548d-480a-8859-bd7f45f8724b,http://creativecommons.org/licenses/by-nc/4.0/legalcode
5995532081,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-10.1904,-61.5721,,2006-09-15,2006.0,HUMAN_OBSERVATION,,Wildlife sounds - Land mammals,XC959836,Dante Buzzetti,,,"Reserva Biológica do Jarú, Ji-Paraná, Rondônia",['CONTINENT_DERIVED_FROM_COORDINATES'],80f94317-a61f-477f-af06-037632ad6e3b,1f00d75c-f6fc-4224-a595-975e82d7689c,http://creativecommons.org/licenses/by-nc/4.0/legalcode
5995532814,"Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)","Lagothrix lagothricha cana (É.Geoffroy Saint-Hilaire, 1812)",SUBSPECIES,cana,-10.1904,-61.5721,,2006-09-15,2006.0,HUMAN_OBSERVATION,,Wildlife sounds - Land mammals,XC959835,Dante Buzzetti,,,"Reserva Biológica do Jarú, Ji-Paraná, Rondônia",['CONTINENT_DERIVED_FROM_COORDINATES'],80f94317-a61f-477f-af06-037632ad6e3b,1f00d75c-f6fc-4224-a595-975e82d7689c,http://creativecommons.org/licenses/by-nc/4.0/legalcode
5146977360,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-6.583333,-68.9,500.0,1991-11-08,1991.0,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:193679,Collector(s): James L. Patton,Amazonas,,"Altamira, right bank Rio Juruá","['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
5146977361,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-6.583333,-68.9,500.0,1991-11-08,1991.0,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:193682,Collector(s): James L. Patton,Amazonas,,"Altamira, right bank Rio Juruá","['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
5147214363,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-6.583333,-68.9,500.0,1991-11-11,1991.0,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:193677,Collector(s): Maria Nazareth F. da Silva,Amazonas,,"Altamira, right bank Rio Juruá","['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
5147214364,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-6.583333,-68.9,500.0,1991-11-08,1991.0,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:193680,Collector(s): James L. Patton,Amazonas,,"Altamira, right bank Rio Juruá","['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
5147337363,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-6.583333,-68.9,500.0,1991-11-08,1991.0,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:193678,Collector(s): James L. Patton,Amazonas,,"Altamira, right bank Rio Juruá","['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
5147337364,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-6.583333,-68.9,500.0,1991-11-08,1991.0,PRESERVED_SPECIMEN,MVZ,Mammalogy,MVZ:Mamm:193681,Collector(s): James L. Patton,Amazonas,,"Altamira, right bank Rio Juruá","['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'INSTITUTION_MATCH_FUZZY', 'INSTITUTION_COLLECTION_MISMATCH']",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1147066686,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-5.5,-69.5,,1984-12-22,1984.0,MACHINE_OBSERVATION,CLO,ML,35000,Richard O Bierregaard,Amazonas,,Benjamin Constant,[],7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1,e2e717bf-551a-4917-bdc9-4fa0f342c530,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1321741462,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-9.17,-60.63,,1975-06-05,1975.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545883,,Mato Grosso,,Aripuana,"['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1318548009,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-9.17,-60.63,,1975-11-19,1975.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545887,,Mato Grosso,,Aripuana,"['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1319424519,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-9.17,-60.63,,1975-11-15,1975.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545885,,Mato Grosso,,Aripuana,"['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1320763077,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-9.17,-60.63,,1975-11-17,1975.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545886,,Mato Grosso,,Aripuana,"['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1321332045,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-5.67,-56.75,,1975-11-10,1975.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545890,,Para,,"Itaituba, Transamazonica Hwy., Itaituba-Jacareacanga Km. 212","['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
1321887181,"Lagothrix lagothricha (Humboldt, 1812)","Lagothrix lagothricha (Humboldt, 1812)",SPECIES,,-9.17,-60.63,,1975-11-11,1975.0,PRESERVED_SPECIMEN,USNM,MAMM,USNM 545884,,Mato Grosso,,Aripuana,"['GEODETIC_DATUM_ASSUMED_WGS84', 'OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT']",821cc27a-e3bb-4bc5-ac34-89ada245069d,bc092ff0-02e4-11dc-991f-b8a03c50a862,http://creativecommons.org/publicdomain/zero/1.0/legalcode
