especie,latitude,longitude,dentro_de_uc,UC (se aplicavel),pais,estado_departamento,ano,tipo_registro,incerteza_m,dataset_origem,gbifID
Alouatta belzebul,-2.81667,-60.66667,True,PARQUE NACIONAL DE ANAVILHANAS,BR,,,PRESERVED_SPECIMEN,4614.0,,1987290748
Alouatta belzebul,-0.261158,-60.761158,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908492364
Alouatta belzebul,-0.261547,-60.761547,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493646
Alouatta belzebul,-0.261158,-60.761158,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495248
Alouatta belzebul,-0.261252,-60.761252,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495601
Alouatta belzebul,-0.261191,-60.761191,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495671
Alouatta belzebul,-0.261252,-60.761252,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495700
Alouatta belzebul,-1.415816,-60.340697,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493067
Alouatta belzebul,-1.379753,-60.363716,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493114
Alouatta belzebul,-1.379753,-60.363716,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908493904
Alouatta belzebul,-1.415816,-60.340697,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908494436
Alouatta belzebul,-1.379753,-60.363716,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495034
Alouatta belzebul,-1.445419,-60.318617,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495879
Alouatta belzebul,-1.415816,-60.340697,False,(fora das UCs de estudo),BR,,2024.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908496113
Alouatta belzebul,-0.920148,-60.750152,False,(fora das UCs de estudo),BR,,2023.0,HUMAN_OBSERVATION,,TNE|Dados do Programa de Resgate e Afugentamento de Fauna da Linha de Transmissão 500 kV Manaus – Boa Vista,5908495081
Alouatta belzebul,-9.597601,-55.931152,False,(fora das UCs de estudo),BR,,2013.0,HUMAN_OBSERVATION,250.0,,5014125974
Alouatta belzebul,-9.597601,-55.931152,False,(fora das UCs de estudo),BR,,2013.0,HUMAN_OBSERVATION,250.0,,5028298077
Alouatta belzebul,-3.435831,-55.236942,False,(fora das UCs de estudo),BR,,2013.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510930549
Alouatta belzebul,-9.597601,-55.931152,False,(fora das UCs de estudo),BR,,2012.0,HUMAN_OBSERVATION,250.0,,5019823869
Alouatta belzebul,-4.92,-55.6,False,(fora das UCs de estudo),BR,,1976.0,PRESERVED_SPECIMEN,,NMNH Extant Biology,1317488410
Alouatta belzebul,-4.92,-55.6,False,(fora das UCs de estudo),BR,,1976.0,PRESERVED_SPECIMEN,,NMNH Extant Biology,1320621467
Alouatta belzebul,-4.92,-55.6,False,(fora das UCs de estudo),BR,,1976.0,PRESERVED_SPECIMEN,,NMNH Extant Biology,1321851942
Alouatta belzebul,-3.666667,-55.5,False,(fora das UCs de estudo),BR,,1971.0,PRESERVED_SPECIMEN,,,6120820751
Alouatta belzebul,-4.42,-55.33,False,(fora das UCs de estudo),BR,,1971.0,PRESERVED_SPECIMEN,,NMNH Extant Biology,1320569536
Alouatta belzebul,-3.766667,-55.516667,False,(fora das UCs de estudo),BR,,1967.0,PRESERVED_SPECIMEN,,,6120821503
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1967.0,PRESERVED_SPECIMEN,,,6120818580
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120825741
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120813777
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120821588
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120807875
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120813195
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120818901
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120822757
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120823791
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120807115
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120813632
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120814027
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120814128
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120817884
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120823987
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120812830
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120824590
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120810981
Alouatta belzebul,-3.666667,-55.5,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120815282
Alouatta belzebul,-3.666667,-55.5,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120820179
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120821769
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1966.0,PRESERVED_SPECIMEN,,,6120826023
Alouatta belzebul,-3.8,-55.533333,False,(fora das UCs de estudo),BR,,1965.0,PRESERVED_SPECIMEN,,,6120807806
Alouatta belzebul,-3.8,-55.533333,False,(fora das UCs de estudo),BR,,1965.0,PRESERVED_SPECIMEN,,,6120804361
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1963.0,PRESERVED_SPECIMEN,,,6120805756
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1962.0,PRESERVED_SPECIMEN,,,6120824920
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,1962.0,PRESERVED_SPECIMEN,,,6120818949
Alouatta belzebul,-2.76667,-57.816669,False,(fora das UCs de estudo),BR,,1961.0,PRESERVED_SPECIMEN,7.61,,665721321
Alouatta belzebul,-2.76667,-57.816669,False,(fora das UCs de estudo),BR,,1961.0,PRESERVED_SPECIMEN,7.61,,665721322
Alouatta belzebul,-2.76667,-57.816669,False,(fora das UCs de estudo),BR,,1961.0,PRESERVED_SPECIMEN,7.61,,665721323
Alouatta belzebul,-2.76667,-57.816669,False,(fora das UCs de estudo),BR,,1961.0,PRESERVED_SPECIMEN,7.61,,665721324
Alouatta belzebul,-2.76667,-57.816669,False,(fora das UCs de estudo),BR,,1960.0,PRESERVED_SPECIMEN,7.61,,665721319
Alouatta belzebul,-2.76667,-57.816669,False,(fora das UCs de estudo),BR,,1960.0,PRESERVED_SPECIMEN,7.61,,665721320
Alouatta belzebul,-3.36667,-55.23333,False,(fora das UCs de estudo),BR,,1959.0,PRESERVED_SPECIMEN,5.61,,665717209
Alouatta belzebul,-3.666667,-55.5,False,(fora das UCs de estudo),BR,,1959.0,PRESERVED_SPECIMEN,,,665865503
Alouatta belzebul,-3.666667,-55.5,False,(fora das UCs de estudo),BR,,1959.0,PRESERVED_SPECIMEN,,,665865504
Alouatta belzebul,-3.666667,-55.5,False,(fora das UCs de estudo),BR,,1959.0,PRESERVED_SPECIMEN,,,665865505
Alouatta belzebul,-3.666667,-55.5,False,(fora das UCs de estudo),BR,,1959.0,PRESERVED_SPECIMEN,,,665865506
Alouatta belzebul,-3.666667,-55.5,False,(fora das UCs de estudo),BR,,1959.0,PRESERVED_SPECIMEN,,,665865507
Alouatta belzebul,-3.666667,-55.5,False,(fora das UCs de estudo),BR,,1959.0,PRESERVED_SPECIMEN,,,665865508
Alouatta belzebul,-2.9,-55.083332,False,(fora das UCs de estudo),BR,,1959.0,PRESERVED_SPECIMEN,,,665903707
Alouatta belzebul,-2.9,-55.083332,False,(fora das UCs de estudo),BR,,1959.0,PRESERVED_SPECIMEN,,,665903708
Alouatta belzebul,-3.666667,-55.5,False,(fora das UCs de estudo),BR,,1958.0,PRESERVED_SPECIMEN,,,665865501
Alouatta belzebul,-3.416667,-55.216667,False,(fora das UCs de estudo),BR,,1958.0,PRESERVED_SPECIMEN,,,665860166
Alouatta belzebul,-3.416667,-55.216667,False,(fora das UCs de estudo),BR,,1958.0,PRESERVED_SPECIMEN,,,665860167
Alouatta belzebul,-3.666667,-55.5,False,(fora das UCs de estudo),BR,,1958.0,PRESERVED_SPECIMEN,,,665865502
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120818787
Alouatta belzebul,-2.833333,-55.033333,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120824065
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120826225
Alouatta belzebul,-2.833333,-55.033333,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120803841
Alouatta belzebul,-2.833333,-55.033333,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120807916
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120809383
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120815026
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120804637
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120815413
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120820652
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120822209
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120823761
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120823898
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120824874
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120809275
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120813309
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1937.0,PRESERVED_SPECIMEN,,,6120814702
Alouatta belzebul,-3.05,-55.116667,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120810259
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120814724
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120802639
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120806098
Alouatta belzebul,-3.05,-55.116667,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120807852
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120817533
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120821877
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120824268
Alouatta belzebul,-2.65,-55.666667,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120824574
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120826125
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,665815779
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,665815781
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120816853
Alouatta belzebul,-3.05,-55.116667,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120824718
Alouatta belzebul,-3.05,-55.116667,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120807887
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120801676
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120822918
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120810055
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120811531
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1936.0,PRESERVED_SPECIMEN,,,6120820239
Alouatta belzebul,-2.833333,-55.033333,False,(fora das UCs de estudo),BR,,1935.0,PRESERVED_SPECIMEN,,,6120811957
Alouatta belzebul,-2.833333,-55.033333,False,(fora das UCs de estudo),BR,,1935.0,PRESERVED_SPECIMEN,,,6120825518
Alouatta belzebul,-2.833333,-55.033333,False,(fora das UCs de estudo),BR,,1935.0,PRESERVED_SPECIMEN,,,6120805737
Alouatta belzebul,-2.833333,-55.033333,False,(fora das UCs de estudo),BR,,1935.0,PRESERVED_SPECIMEN,,,6120813289
Alouatta belzebul,-3.3,-58.25,False,(fora das UCs de estudo),BR,,1935.0,PRESERVED_SPECIMEN,,,6120806173
Alouatta belzebul,-3.05,-55.116667,False,(fora das UCs de estudo),BR,,1935.0,PRESERVED_SPECIMEN,,,6120807026
Alouatta belzebul,-2.833333,-55.033333,False,(fora das UCs de estudo),BR,,1935.0,PRESERVED_SPECIMEN,,,6120806386
Alouatta belzebul,-3.09216,-55.1216,False,(fora das UCs de estudo),BR,,1933.0,PRESERVED_SPECIMEN,3145.0,,2596773630
Alouatta belzebul,-3.08828,-55.1262,False,(fora das UCs de estudo),BR,,1933.0,PRESERVED_SPECIMEN,950.0,,476874717
Alouatta belzebul,-3.08828,-55.1262,False,(fora das UCs de estudo),BR,,1933.0,PRESERVED_SPECIMEN,950.0,,2596778628
Alouatta belzebul,-3.08828,-55.1262,False,(fora das UCs de estudo),BR,,1933.0,PRESERVED_SPECIMEN,950.0,,476804373
Alouatta belzebul,-1.7833,-55.8,False,(fora das UCs de estudo),BR,,1933.0,PRESERVED_SPECIMEN,,,1919830092
Alouatta belzebul,-1.7833,-55.8,False,(fora das UCs de estudo),BR,,1933.0,PRESERVED_SPECIMEN,,,1919830098
Alouatta belzebul,-3.08828,-55.1262,False,(fora das UCs de estudo),BR,,1932.0,PRESERVED_SPECIMEN,950.0,,476804072
Alouatta belzebul,-3.08828,-55.1262,False,(fora das UCs de estudo),BR,,1932.0,PRESERVED_SPECIMEN,950.0,,476828952
Alouatta belzebul,-3.09216,-55.1216,False,(fora das UCs de estudo),BR,,1932.0,PRESERVED_SPECIMEN,3145.0,,1849037377
Alouatta belzebul,-3.12401,-55.24744,False,(fora das UCs de estudo),BR,,1932.0,PRESERVED_SPECIMEN,2000.0,,476871880
Alouatta belzebul,-4.1,-55.633333,False,(fora das UCs de estudo),BR,,1919.0,PRESERVED_SPECIMEN,,,6120803388
Alouatta belzebul,-3.08828,-55.1262,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,950.0,,476831048
Alouatta belzebul,-3.08828,-55.1262,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,950.0,,476836516
Alouatta belzebul,-3.08828,-55.1262,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,950.0,,476860900
Alouatta belzebul,-3.08828,-55.1262,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,950.0,,476868524
Alouatta belzebul,-2.83333,-55.13333,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,10360.0,,476874716
Alouatta belzebul,-3.32,-55.33,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,,,3969129198
Alouatta belzebul,-3.32,-55.33,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,,,3969354335
Alouatta belzebul,-3.3171,-55.334,False,(fora das UCs de estudo),BR,,,MATERIAL_SAMPLE,,,5860174338
Alouatta belzebul,-3.3171,-55.334,False,(fora das UCs de estudo),BR,,,MATERIAL_SAMPLE,,,5862821178
Alouatta belzebul,-2.833333,-55.033333,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,,,6120807623
Alouatta belzebul,-2.833333,-55.033333,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,,,6120811038
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,,,6120812844
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,,,6120818746
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,,,6120818748
Alouatta belzebul,-3.829444,-55.496944,False,(fora das UCs de estudo),BR,,,PRESERVED_SPECIMEN,,,6120819153
Alouatta caraya,-12.41175,-63.463,True,RESERVA BIOLÓGICA DO GUAPORÉ,BR,,2013.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510740408
Alouatta caraya,-12.529253,-63.3843,True,RESERVA BIOLÓGICA DO GUAPORÉ,BR,,2012.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6511007784
Alouatta caraya,-12.633333,-63.383333,True,RESERVA BIOLÓGICA DO GUAPORÉ,BR,,2011.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6511272178
Alouatta caraya,-12.357806,-63.434028,True,RESERVA BIOLÓGICA DO GUAPORÉ,BR,,2011.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510628770
Alouatta caraya,-12.3,-63.32,True,RESERVA BIOLÓGICA DO GUAPORÉ,BR,,,PRESERVED_SPECIMEN,,,3969116224
Alouatta caraya,-12.3,-63.32,True,RESERVA BIOLÓGICA DO GUAPORÉ,BR,,,PRESERVED_SPECIMEN,,,3969160832
Alouatta caraya,-12.3013,-63.3236,True,RESERVA BIOLÓGICA DO GUAPORÉ,BR,,,MATERIAL_SAMPLE,,,5863042282
Alouatta caraya,-12.3019,-63.3218,True,RESERVA BIOLÓGICA DO GUAPORÉ,BR,,,MATERIAL_SAMPLE,,,5864785452
Alouatta caraya,-3.003314,-59.939632,False,(fora das UCs de estudo),BR,,2026.0,HUMAN_OBSERVATION,250.0,,6171619121
Alouatta caraya,-2.043233,-60.032169,False,(fora das UCs de estudo),BR,,2026.0,HUMAN_OBSERVATION,250.0,,6171623754
Alouatta caraya,-2.085,-60.060001,False,(fora das UCs de estudo),BR,,2026.0,HUMAN_OBSERVATION,250.0,,6171636953
Alouatta caraya,-2.015272,-59.910229,False,(fora das UCs de estudo),BR,,2026.0,HUMAN_OBSERVATION,250.0,,6171646327
Alouatta caraya,-3.663904,-59.817177,False,(fora das UCs de estudo),BR,,2026.0,HUMAN_OBSERVATION,250.0,,6171651487
Alouatta caraya,-3.663904,-59.817177,False,(fora das UCs de estudo),BR,,2026.0,HUMAN_OBSERVATION,250.0,,6171651727
Alouatta caraya,-2.015272,-59.910229,False,(fora das UCs de estudo),BR,,2026.0,HUMAN_OBSERVATION,250.0,,6171652704
Alouatta caraya,-13.539522,-56.630185,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,5134210086
Alouatta caraya,-12.237427,-65.037915,False,(fora das UCs de estudo),BO,,2025.0,HUMAN_OBSERVATION,1979485.0,iNaturalist research-grade observations,5903758994
Alouatta caraya,-13.769294,-66.092333,False,(fora das UCs de estudo),BO,,2025.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,6133106274
Alouatta caraya,-13.748003,-66.099768,False,(fora das UCs de estudo),BO,,2025.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,6133147166
Alouatta caraya,-13.769209,-66.092425,False,(fora das UCs de estudo),BO,,2025.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,6133229997
Alouatta caraya,-13.756552,-66.090709,False,(fora das UCs de estudo),BO,,2025.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,6133462365
Alouatta caraya,-12.611445,-56.921099,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,919555.0,iNaturalist research-grade observations,5889439293
Alouatta caraya,-12.611445,-56.921099,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,919555.0,iNaturalist research-grade observations,5890366995
Alouatta caraya,-12.611445,-56.921099,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,919555.0,iNaturalist research-grade observations,5892484001
Alouatta caraya,-13.488165,-66.526241,False,(fora das UCs de estudo),BO,,2025.0,HUMAN_OBSERVATION,977.0,iNaturalist research-grade observations,5844007524
Alouatta caraya,-12.484629,-63.601042,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,1953.0,iNaturalist research-grade observations,5932789750
Alouatta caraya,-13.762352,-66.098523,False,(fora das UCs de estudo),BO,,2025.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,5889331353
Alouatta caraya,-13.755315,-66.103828,False,(fora das UCs de estudo),BO,,2025.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,5908693039
Alouatta caraya,-13.547542,-60.953729,False,(fora das UCs de estudo),BR,,2025.0,HUMAN_OBSERVATION,1055.0,iNaturalist research-grade observations,5903938814
Alouatta caraya,-13.751923,-65.567099,False,(fora das UCs de estudo),BO,,2024.0,HUMAN_OBSERVATION,28123.0,iNaturalist research-grade observations,5133107644
Alouatta caraya,-13.761648,-66.097879,False,(fora das UCs de estudo),BO,,2023.0,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations,4424228800
Alouatta caraya,-13.761651,-66.097819,False,(fora das UCs de estudo),BO,,2023.0,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations,4424424758
Alouatta caraya,-13.750148,-66.087715,False,(fora das UCs de estudo),BO,,2023.0,HUMAN_OBSERVATION,31.0,iNaturalist research-grade observations,4430971761
Alouatta caraya,-13.750433,-66.088531,False,(fora das UCs de estudo),BO,,2023.0,HUMAN_OBSERVATION,122.0,iNaturalist research-grade observations,4430985716
Alouatta caraya,-13.759746,-66.091043,False,(fora das UCs de estudo),BO,,2022.0,HUMAN_OBSERVATION,31.0,iNaturalist research-grade observations,6334998401
Alouatta caraya,-13.761758,-66.096098,False,(fora das UCs de estudo),BO,,2021.0,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations,5890001676
Alouatta caraya,-13.762331,-66.09848,False,(fora das UCs de estudo),BO,,2021.0,HUMAN_OBSERVATION,209.0,iNaturalist research-grade observations,3698102910
Alouatta caraya,-11.503889,-55.415,False,(fora das UCs de estudo),BR,,2019.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510152292
Alouatta caraya,-11.411667,-55.523889,False,(fora das UCs de estudo),BR,,2019.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510295265
Alouatta caraya,-11.503889,-55.415,False,(fora das UCs de estudo),BR,,2019.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510536605
Alouatta caraya,-11.411667,-55.523889,False,(fora das UCs de estudo),BR,,2019.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510563337
Alouatta caraya,-11.411667,-55.523889,False,(fora das UCs de estudo),BR,,2019.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6510763990
Alouatta caraya,-11.394722,-55.53,False,(fora das UCs de estudo),BR,,2019.0,HUMAN_OBSERVATION,,ICMBio|Dados de ocorrência de espécies do Sistema de Autorização e Informações de Biodiversidade (SISBio) do ICMBio,6511172211
